5.12013594444778,5.494639965096927,-2.839974330628703,0.518774094371096,-2.080009967940371,0.5186900757291935,-2.073868076051961,0.5187394422843358,-2.067726160145604,0.5161653639124687,-2.0615842361321133,0.5164491887480963,-2.0554423434128526,0.5168647121685214,-2.049300395847876,0.5145884771706013,-2.0431584974814236,0.5152328018571819,-2.0370165624970933,0.5131457893972279,-2.0308746733073764,0.514015946463191,-2.024732726811257,0.5121119135584103,-2.018590816361252,0.5132059620230474,-2.012448914982393,0.5114805910131701,-2.0063069904828796,0.5127963804333312,-2.0001650866506884,0.5112443373182203,-1.9940231542488691,0.5097720539084873,-1.9878812729594395,0.5114003607772769,-1.981739342748627,0.510095387940445,-1.9755974301052053,0.5088675205170131,-1.9694555410403165,0.5108063385482385,-1.963313634590207,0.5097424467449274,-1.957171692014637,0.5087516428478518,-1.951029787974075,0.5078339648711699,-1.9448879150352971,0.5101718718647243,-1.9387459597674614,0.5094128851196947,-1.932604047234845,0.5087260648702016,-1.9264621586257635,0.5081083770425544,-1.9203202277754783,0.5075614146610198,-1.9141783781367518,0.5070821975746348,-1.9080364585565879,0.5066713104740558,-1.9018945468492947,0.5096753821102533,-1.8957526361991015,0.5094198406073798,-1.8896107332297511,0.509232811860901,-1.8834688495261305,0.5091117242708978,-1.877326915368829,0.5090585256183735,-1.8711850560846617,0.5090706316128518,-1.8650431225104087,0.5091488775298496,-1.858901190489451,0.5092941741438487,-1.8527593307237216,0.5095041738800055,-1.846617385152925,0.5097798811082,-1.8404755161026132,0.5101223514366244,-1.8343336019913714,0.5105292427647912,-1.8281917214605998,0.5073598356145774,-1.8220497889910532,0.5078680050540011,-1.8159078969893132,0.5084422798963414,-1.8097659888285518,0.5090804126903321,-1.8036240910323107,0.5097849540115926,-1.7974821914278991,0.5105536844975719,-1.791340271801541,0.5113881702724937,-1.7851984087284931,0.5122899109124425,-1.779056499172901,0.5094067140316897,-1.77291461022899,0.5104034547325126,-1.7667726908293246,0.5114662695690309,-1.7606308416059198,0.5125971178054253,-1.7544888844839215,0.5137938448508063,-1.7483470359692126,0.5110751097257061,-1.7422051140582226,0.5123676706919758,-1.736063215521544,0.5137267016760817,-1.7299213072105064,0.5151541859223543,-1.7237794113616203,0.5166522317556526,-1.7176375408367308,0.514083343494558,-1.7114956306214486,0.5156742663113912,-1.7053537420457405,0.5173354335991008,-1.6992118217180676,0.5148583879250462,-1.693069957807516,0.5166151194443779,-1.6869280672066769,0.5184421610106231,-1.6807861438741014,0.5203419161223801,-1.6746442816550189,0.5179739923827859,-1.668502398188848,0.5199702479019712,-1.6623604836291488,0.5220395091852583,-1.656218601683131,0.5197538817949858,-1.650076698706569,0.5219205949741685,-1.6439348169121137,0.5241623946631218,-1.6377929032155867,0.5219555408366587,-1.63165101992009,0.5242945055477499,-1.6255091130335937,0.5267138907563133,-1.6193672575686153,0.5245825778109435,-1.613225351197571,0.527099275724861,-1.607083503081418,0.5296976444952931,-1.600941577897638,0.5276389754526509,-1.594799699202607,0.5303397342493564,-1.588657788896596,0.5331235753788853,-1.5825159041296522,0.5311348872680748,-1.5763740131265795,0.5340236496287537,-1.5702321411773963,0.5320862005794451,-1.5640902431733101,0.5350778474825032,-1.5579483678024424,0.5381592636733795,-1.5518064557169513,0.5362878905647742,-1.5456646101396485,0.5394785553190412,-1.539522672872099,0.5376558216700739,-1.5333807801688153,0.540954088842437,-1.5272389327572569,0.5443481965536245,-1.5210970210428953,0.5425882606715859,-1.5149551399955938,0.5460971578911404,-1.5088132353855417,0.5443837181998208,-1.5026713510937018,0.5480059648137726,-1.4965294767608925,0.5463382208042217,-1.4903875915745262,0.5500795694482127,-1.4842457158182356,0.5539245663823229,-1.4781038327078222,0.5523160020110843,-1.471961933889219,0.5562832112396899,-1.4658200774421468,0.5547187399240294,-1.459678195490989,0.5588127596527593,-1.453536295532336,0.55729177817695,-1.4473944246517076,0.5615118483551166,-1.44125250891397,0.5600338177533958,-1.4351106322140972,0.5643846483534659,-1.4289687173368122,0.5629490874955477,-1.4228268463704472,0.5674358518550272,-1.4166849517312519,0.5660423207530474,-1.4105430611336054,0.5706645678290797,-1.4044011803119651,0.5754141714439814,-1.3982592866907393,0.5740758824226292,-1.3921174141645198,0.578972465733762,-1.3859755438664954,0.5776755123988895,-1.3798336475711261,0.5827189066420352,-1.3736917989760191,0.5814630548532803,-1.3675498925287555,0.5866618176319314,-1.361407999515702,0.5854468784542927,-1.355266108621691,0.5908011749666037,-1.3491242280383822,0.589627010707106,-1.3429823291515561,0.5951437259962407,-1.3368404468241664,0.5940102559822168,-1.3306985643665024,0.5996968046333997,-1.3245567073813131,0.5986039884605325,-1.3184148254327357,0.6044611571896393,-1.3122729167742384,0.6034090186480972,-1.306131032999099,0.6094447179938696,-1.2999891438230793,0.6084333285786417,-1.2938472501119371,0.6146558624648948,-1.2877053983245383,0.6136853476694839,-1.2815635104349097,0.6127409694315897,-1.2754216146482222,0.6191668929518631,-1.2692797140053798,0.6182635074136226,-1.263137828582158,0.624889591037144,-1.256995963055894,0.6240274549737508,-1.2508540959194066,0.6308561547732108,-1.2447121755890544,0.6300355852403238,-1.238570308995678,0.6370764356217934,-1.2324284161104098,0.636297805142297,-1.2262865329850763,0.6435616646094938,-1.2201446420042779,0.6428254072708038,-1.2140027636336346,0.6503152137041972,-1.2078608719783355,0.6496218273524264,-1.20171898437234,0.657349174414421,-1.1955771058751479,0.6566992204971007,-1.189435222583778,0.6646762015707698,-1.1832933323518011,0.6640703027684707,-1.17715144511505,0.6634905127207357,-1.1710095501817113,0.6717402000403443,-1.164867677726928,0.6712052879370518,-1.1587257835939906,0.6797228446203153,-1.1525838979204777,0.6792336016679432,-1.1464420110177402,0.6880333757970017,-1.1403001247607802,0.687590665036032,-1.1341582388538893,0.6966783872384543,-1.1280163505854646,0.6962831548254182,-1.121874464888043,0.7056777102219102,-1.1157325715962456,0.7053309805544861,-1.1095906822757935,0.7150393241605261,-1.1034487956276182,0.7147422116816746,-1.0973069058622604,0.714472286673885,-1.0911650170226361,0.7245352310016223,-1.0850231330510054,0.7243164201175879,-1.078881241180107,0.7347301876914245,-1.0727393519325468,0.7345638189694946,-1.0665974619746936,0.7453373943653842,-1.0604555730163803,0.7452248995473443,-1.0543136808392621,0.7563788284064396,-1.0481717924487708,0.7563217464215914,-1.0420299022824,0.7678783654408486,-1.0358880110980342,0.7678783496011353,-1.0297461198501676,0.7679073013063706,-1.023604228392655,0.779908179211663,-1.0174623380458134,0.7799964394100651,-1.0113204463513659,0.7924417542684746,-1.0051785531658777,0.7925912652314333,-0.9990366611724193,0.8054953198393056,-0.9928947687958117,0.8057081620544523,-0.9867528781271113,0.8190985455189141,-0.9806109832944272,0.8193769488904158,-0.9744690899741167,0.8332839646988244,-0.9683271934897085,0.8336303199785998,-0.9621852977412024,0.8340084373690301,-0.9560434038832643,0.8484889483732464,-0.9499015110567683,0.8489382627653004,-0.9437596162819529,0.8639893705613166,-0.9376177251625039,0.8645126723217588,-0.9314758288933985,0.8801708652771266,-0.9253339295462988,0.880771146327727,-0.91919203555322,0.8970604539595899,-0.9130501350643127,0.8977409143861882,-0.9069082357535156,0.9147026278275687,-0.9007663402079124,0.9154666995982235,-0.8946244365802531,0.9162666401959598,-0.8884825466869244,0.9339973486273319,-0.8823406464839638,0.9348855694723314,-0.8761987460025396,0.9533676373521403,-0.8700568499511125,0.9543481463950986,-0.8639149519995555,0.9736395286085128,-0.8577730535332236,0.9747166429239144,-0.8516311488153009,0.9948544231879595,-0.845489251734904,0.9960327604050693,-0.839347355352193,1.017077086666765,-0.8332054462221287,1.0183616214376707,-0.8270635451247874,1.0403776564646101,-0.8209216368591392,1.0417737444947717,-0.8147797354263072,1.0648112589380732,-0.808637851297261,1.0663246472923698,-0.8024959496598776,1.0904590003243744,-0.7963540218569101,1.0920958911495071,-0.7902121152862552,1.0937790272272936,-0.7840702049762123,1.1191773284829485,-0.7779283221390163,1.1209923707687135,-0.7717864188423824,1.147642407858686,-0.7656445106890716,1.1495966905716024,-0.7595025947641306,1.1776051254079716,-0.7533607157054699,1.1797065930619473,-0.7472188007369922,1.2091547004271528,-0.7410768750389258,1.2114119206249063,-0.7349349676243855,1.2424164015850614,-0.7287930852611555,1.244838678135737,-0.7226511754958944,1.2775289264663932,-0.7165092508828189,1.2801263739350126,-0.7103673336501103,1.314613621161894,-0.7042254197660951,1.3173971832225884,-0.6980834998045208,1.3538364717631102,-0.6919416122973941,1.356818075552999,-0.685799699975914,1.395381841598867,-0.6796577932820018,1.3985745290091967,-0.6735158713712961,1.4394177326372644,-0.6673739652436439,1.4428356834313998,-0.6612320287796953,1.4861823548280912,-0.6550901504059434,1.5320470652350595,-0.6489482338923815,1.5358861316818984,-0.6428063163589094,1.5846957900402492,-0.6366643941575494,1.5888072617515367,-0.6305224787354025,1.640855422182496,-0.6243805767249425,1.6452595967587218,-0.6182386426549713,1.700827185204448,-0.6120967477003355,1.7055463401920419,-0.6059548150685968,1.7650021296184513,-0.5998129088032151,1.7700609532126508,-0.5936709917155082,1.8338258787587112,-0.5875290518419657,1.9020277811749158,-0.5813871394354883,1.9077444225433127,-0.575245214445957,1.981188181844307,-0.5691032913879461,1.9873295853715216,-0.562961381468536,2.0666383516340465,-0.5568194785722339,2.0732420127257525,-0.550677557429049,2.159057668528071,-0.5445356094650823,2.2518198253592154,-0.5383937120715023,2.2593430332059348,-0.5322517928322412,2.3603024158973804,-0.5261098489278795,2.3684209873999293,-0.5199679381514751,2.4786975296410882,-0.5138259679187225,2.4874713936398094,-0.507684040536632,2.608397310473918,-0.5015421844297155,2.74081399654506,-0.4954002153830388,2.7509344851413364,-0.48925829355693023,2.897271420585057,-0.48311637680323877,3.059028361776955,-0.4769744642468757,3.070801819107836,-0.47083254899127425,3.251265399095729,-0.4646906119174167,3.2641239855951807,-0.45854869471135096,3.4667379609968303,-0.4524067699110933,3.694408956413544,-0.4462647990456427,3.709620462763906,-0.44012289247709807,3.968616571415433,-0.43398094345367677,4.264251628149755,-0.4278390156724068,4.282519857831782,-0.4216970817128077,4.624579288521297,-0.4155551762440345,5.022652194701315,-0.4094132527191823,5.045027986949366,-0.40327132693205386,5.516566473760132,-0.3971293760241132,6.080011492356963,-0.3909874602819086,6.139235192211199,-0.38484549088945247,6.168029266365886,-0.3787035821569359,6.152876474414935,-0.3725616249718279,6.138448349503025,-0.36641972538492756,6.168357791225335,-0.36027780045938473,6.154960091228108,-0.3541358319508972,6.1422814377832875,-0.3479939132821325,6.130316236031387,-0.34185196205432195,6.119061191932331,-0.33571006535574294,6.150810296067408,-0.32956812799584917,6.14060345746115,-0.3234261865075199,6.131105663465541,-0.31728425000911614,6.12231329744811,-0.3111423124321488,6.155701409329198,-0.3050003523361814,6.147984158031902,-0.29885840321654566,6.140975835926696,-0.2927164749365319,6.1344915194714,-0.28657455838869605,6.128898175681315,-0.28043261950332826,6.124010134206052,-0.2742906678146085,6.119827847416367,-0.26814871655217004,6.156218798249191,-0.26200674394104284,6.1531720076415315,-0.2558647968226283,6.150841489734679,-0.2497229004322162,6.149228600273183,-0.24358094105857114,6.148334177648946,-0.23743902918402468,6.148161241659288,-0.2312970651386155,6.1487132953534624,-0.22515512741650526,6.149993001814285,-0.2190131396592579,6.1520028188932585,-0.21287119883901112,6.154749766324354,-0.20672927640501987,6.158236982490759,-0.20058734105096912,6.162468760624501,-0.19444543723662222,6.167452991243656,-0.1883034401215923,6.173194604937201,-0.18216149681014263,6.179699800434054,-0.17601951250708198,6.186977900148808,-0.16987761785838226,6.1950354870240005,-0.16373566698284484,6.203880401355918,-0.15759374656536548,6.213522780323512,-0.15145178798595182,3.2749733137270773,-0.145309837260901,3.1790277628071766,-0.1391679092664831,3.1670272361963674,-0.13302594736271334,3.1736632348421967,-0.12688400374055456,3.1807710497877633,-0.12074201739284948,3.1882765022518735,-0.11460006760594058,3.1962679541105348,-0.10845813836058829,3.1870225349502057,-0.10231619760725803,3.1959351125278745,-0.09617425410662749,3.205353611949349,-0.0900322894278477,3.19788163752024,-0.0838903540611484,3.2082566816867124,-0.07774836869831125,3.2191609271149635,-0.0716064063248644,3.2134869924127623,-0.06546450305392867,3.225430741101445,-0.05932252499022261,3.2210429323263563,-0.053180547695038105,3.2340193184951427,-0.047038610653062196,3.230933070919852,-0.04089667592248095,3.245055287122546,-0.03475474558244671,3.243290897877892,-0.028612771934685862,3.258525298899173,-0.022470822553170906,3.258146397590207,-0.01632887186868641,3.2584950729355318,-0.010186915894855536,3.275543291002043,-0.004044972635756406,3.2772870661637525,0.0020969972633522733,3.2798138333691016,0.008238965417876528,3.2988292805241954,0.014380882575165631,3.3062648535169665,0.014380931990823177,3.318104455698613,0.020522886843256507,3.331115910973891,0.02666481897456672,3.3210433013649356,0.03280679153202152,3.3360717448500563,0.03894874203273595,3.3523631317004163,0.04509069386825962,3.344529521255624,0.05123267566978207,3.3629080930712676,0.05737461013800004,3.356518824922229,0.06351654173522585,3.377036670048142,0.06965852638464451,3.372090624141203,0.07580047602554055,3.394811790735836,0.0819423971050736,3.3913160270551037,0.08808437993915089,3.4163645234793787,0.09422632657532261,3.41433596005689,0.10036828658228236,3.4129359772840604,0.10651027118573371,3.4411815053718504,0.11265221642476296,3.4412760218966225,0.11879416363075432,3.442000214035847,0.12493612364976776,3.473669692992102,0.13107809060808265,3.475935385591564,0.13722003481196166,3.4788388025527146,0.14336196534327242,3.4823809603487557,0.14950393966349676,3.5186744001966948,0.1556458775756248,3.523840856330168,0.1617878662927363,3.529665015647578,0.16792983116985047,3.536201855620328,0.17407178125598358,3.5433519001334703,0.18021373419834447,3.5511721304990758,0.18635568973651115,3.559668779491594,0.1924976728412733,3.6043323874535806,0.19863960477777143,3.6146564690032186,0.20478152821826232,3.625695529034335,0.21092352330359823,3.6374574354523106,0.21706546180422423,3.649953018271308,0.22320743879103477,3.663193450014484,0.22934943409503106,3.677190398476618,0.2354913596065669,3.691956662125354,0.24163333712538737,3.707506409576401,0.24777527738556995,3.723853444935637,0.25391722565994673,3.741014610468486,0.26005919656779175,3.759006079284947,0.2662011405276771,3.7356699759672405,0.27234307187862933,3.754743817587845,0.2784850362720905,3.774614155035657,0.2846270567128142,3.7953662608450336,0.2907689908658863,3.817021548934308,0.29691094454227407,3.8396021459041902,0.30305292898977443,3.863133920957445,0.3091948324806275,3.887640979518357,0.315336841130439,3.865761127031618,0.32147876127048225,3.8913973147199967,0.3276207342248714,3.9180603169818324,0.3337626979232945,3.945780991425307,0.3399046362625277,3.974590825838823,0.34604659647392694,3.9535593046115363,0.3521885608754449,3.9835965384604184,0.3583305488295223,4.014789523436798,0.3644724697705983,2.292860367973266,0.3706144066349875,2.2734729052792524,0.37675637738647055,2.2621687526071703,0.3828983493582583,2.2433479045829934,0.3890402957743855,2.2248468235661605,0.3951822402057825,2.2141940014874026,0.40132418862874447,2.1962257658872875,0.40746616497522453,2.178559585043505,0.4136081292791793,2.161188175860095,0.4197500698827993,2.15135318729416,0.4258920366332893,2.1344729813965624,0.4320339695224385,2.1178717222484464,0.43817592699324637,2.1085991042682846,0.4443178916257606,2.0924609260110807,0.4504598559936873,2.0765863412858376,0.45660179487584107,2.0678434001049024,0.4627437313448058,2.0524064271943883,0.46888572222815755,2.0372187670938486,0.47502765427383203,2.028975303561856,0.48116961391578195,2.014201233195225,0.4873115683647351,1.9996638901845596,0.493453552232167,1.9918922284268583,0.49959547094710716,1.9777463182163473,0.5057374644080925,1.9638245478121232,0.5118794062352124,1.9564989819421768,0.5180213596175014,1.9429485118560366,0.5241632873214422,1.9358994827580636,0.5303052289616749,1.9227081554043397,0.5364471761153027,1.9097228546428244,0.5425891482745947,1.9030820116068938,0.548731114192476,1.9037672499960647,0.5548730421562253,1.8973350006200447,0.5610150107319506,1.9146213304718318,0.5671569560532136,1.948838690847332,0.5732989056278336,1.942537905158507,0.5794408499107305,1.9731917753128068,0.5855827828260848,1.9670006832013645,0.5917247375224125,1.9989540683935672,0.5978666950464477,1.9928706922953494,0.6040086358171757,2.026172922308038,0.6101505831624245,2.0609578356887073,0.6162925369075992,2.0549729802050223,0.6224344827217442,2.091297253018977,0.6285764250052279,2.0854157922043766,0.6347183730262806,2.1233722210415125,0.6408603111414284,2.1175928169680325,0.6470022738139464,2.1572551202501673,0.6531442078176083,2.1515767356257127,0.6592861731050976,2.1931109788387864,0.665428102737031,2.187532642583775,0.6715700505122499,2.231033223472608,0.6777120040075182,2.225554210983411,0.6838539580227776,2.2711531847471056,0.6899958993287651,2.3190094967123622,0.6961378439153896,2.3136160232976475,0.7022797920972895,2.3638409527388524,0.7084217235379117,2.35854579569145,0.7145636659652959,2.411382752521939,0.7207056159914722,2.4061859355835953,0.7268475445141512,2.4617950476111843,0.7329895044241475,2.4566969026838397,0.739131446203167,2.5152918070593064,0.745273371614026,2.5102929693662457,0.7514153222774685,2.5721099891888692,0.7575572466399809,2.567211404376179,0.7636991849259803,2.632469426452648,0.7698411286318269,2.6276724183799804,0.7759830585914851,2.6967503218036595,0.7821250261244521,2.692056400392106,0.7882669499831767,2.765238507976237,0.7944088893629514,2.7606496219526835,0.800550833393475,3.9111523882005246,0.8066927632032052,3.904977005124137,0.8128346906697715,3.8989679215308715,0.8189766389784473,3.881456326195079,0.8251185616214238,3.875793292576348,0.8312605040218363,3.8587276858043964,0.8374024305498867,3.853404081235338,0.843544370763822,3.8366800841671638,0.8496863161668828,3.831689777374108,0.8558282353071556,3.8154896331308383,0.8619701683813421,3.810826520305643,0.8681121096721849,3.7949523624731354,0.8742540396282573,3.7906109636655954,0.8803959688447706,3.775241896469192,0.8865378999682879,3.771216785003763,0.8926798304652305,3.756159248857027,0.8988217651888135,3.75244551669207,0.9049636947626991,3.7378763426733794,0.9111056124587712,3.7344691741397766,0.9172475556418381,3.731208851116605,0.9233894714150375,3.8633235977885816,0.929531411850645,3.8602473923613787,0.9356733393248019,4.0210115418620065,0.9418152638642876,4.018117542883894,0.9479571907959122,4.193443521570221,0.9540991203472764,4.190745488219473,0.9602410420228987,4.38243030632423,0.9663829701205703,4.379944334444374,0.972524894595274,4.5905026917708485,0.978666817915317,4.58824741966363,0.9848087439014331,4.77228396965196,0.9909506640298342,4.7703012459624805,0.9970925912701574,4.768499979917679,1.0032345089054517,5.558499969832226,1.009376440381799,5.556821595939839,1.0155183588391576,5.539478669272828,1.021660281636012,5.5382246412807525,1.0278022014528982,5.5214026439764785,1.0339441234187303,5.520569598783446,1.0400860425757197,5.50406020627468,1.0462279635072054,5.503645139379773,1.0523698823132457,5.487845597330913,1.0585118010303585,5.487845797512889,1.0646537197582115,5.488053023751114,1.0707956378165442,5.472763258099233,1.0769375561859111,5.473382914498763,1.0830794727281128,5.458787720174093,1.0892213909075257,5.459817956531085,1.0953633051258,8.444886631745046,1.1015052189166827,8.44711859017086,1.1076471339540435,9.095854050395522,1.1137890525519911,9.098946184349444,1.1199309675650486,11.605085708878965,1.1260728793787422,11.609910072832097,1.1322147936607072,11.615176789048395,1.1383567057726391,11.5889081332854,1.1444986192850963,11.595045706964724,1.1506405319297117,11.568906831191839,1.1567824478012563,11.575914597932751,1.1629243523776551,11.550791482758662,1.1690662665352785,11.558669900404954,1.1752081785194992,11.53542904019239,1.1813500851384233,11.544179889334764,1.1874919935191108,11.521067874693859,1.193633902779195,11.53069238717642,1.1997758085737955,11.540768712062631,1.2059177164668482,11.519081108456485,1.2120596253643587,11.530036351559168,1.2182015376966584,11.510212715359367,1.2243434436606706,11.522051355496794,1.2304853583874036,11.502355446344291,1.2366272531928768,11.51508094626448,1.2427691593031502,11.497241134060493,1.24891108209116,11.510859572490698,1.2550529879643872,11.493151032929006,1.261194870020407,11.507667266939446,1.2673367889377696,11.490954876778735,1.2734786940285598,11.506375345338345,1.2796205846360025,11.491511746724578,1.2857625124084717,11.507845024752427,1.2919043995951405,11.493126907343461,1.2980463089876095,11.510379990963761,1.3041882109115455,11.528120440217188,1.310330099532399,11.51484310122071,1.3164720085338542,11.533518177706531,1.3226139013414662,11.522099403445987,1.3287557946250874,11.541720729628725,1.3348977024427053,9.095729148915696,1.3410395893747198,9.111961287771058,1.347181495037019,7.710227556208124,1.3533234052312653,7.724621292756687,1.3594652993258851,6.698563424771356,1.3656071930720965,6.711623682176699,1.3717490861233501,5.404454344561181,1.3778909826617036,5.415442926394684,1.384032894441383,5.412329415556078,1.3901748041821675,5.423789794198307,1.3963166999839398,4.790071512306166,1.402458591197299,4.800621147667415,1.4086004822360043,4.429431019338349,1.4147423631393952,4.439565988031579,1.4208842616564743,4.092071576660161,1.4270261800949013,4.101788526483747,1.4331680512942482,3.805760225353428,1.4393099478763995,3.5508333244640866,1.4454518467859399,3.559731335628889,1.4515937258332106,3.3376624493168414,1.4577356468436007,3.346322144277034,1.4638775234559158,3.151003384724255,1.470019443353934,3.159461042182794,1.4761613179491389,2.9864270809774602,1.482303200721744,2.994713447230957,1.488445094530597,2.8402488415865,1.4945869927043647,2.848389706556739,1.5007288987309328,2.709738146244054,1.5068707939348143,2.5847548493135504,1.5130126587393593,2.5925235982988633,1.5191545475360204,2.4791153944317155,1.5252964395309272,2.486800480658172,1.5314383513644665,2.3834630616863692,1.5375802017900984,2.3910792628127155,1.5437221222924964,2.2964684463888547,1.5498640067589828,2.209760151631861,1.5560058797455012,2.217142982597612,1.5621477844607043,2.1371898313205677,1.5682896832464923,2.1445410768967155,1.5744315472977453,2.070611548654771,1.5805734544726333,2.077941015572587,1.5867153459776822,2.0094080634894733,1.5928572420088776,1.945796259764111,1.5989991216235095,1.952981233597322,1.6051410045267072,1.8937122416124537,1.6112828979827603,1.83843936179113,1.6174247913797852,1.845515162602129,1.6235666692218986,1.7937915692684365,1.6297085591232041,1.8008860218002474,1.6358504459215575,1.7523555468938592,1.6419923353308044,1.7068476713240686,1.6481342109286257,1.7138756173588792,1.6542760952434445,1.6710594936408183,1.6604179854135057,1.6218361541000814,1.6665598740107295,1.6287842219016897,1.6727017472583203,1.631791299372571,1.6788436512556668,1.634906446997642,1.684985505329685,1.6421900077922487,1.6911274028735956,1.6455243825018997,1.6972693070878453,1.6489718410212812,1.7034111924852693,1.6525334563095544,1.709553064031545,1.6602842221248615,1.715694948351245,1.664078809699129,1.7218368317160968,1.6680076921428169,1.7279786919686095,1.6761351527741175,1.7341206178286057,1.6802938340220435,1.7402624794614927,1.6845778242144616,1.7464043707063417,1.6889888510716993,1.7525462759009967,1.693529262745472,1.7586881378142394,1.7023163392684035,1.7648300505337853,1.7071225520605942,1.7709719272913989,1.712064687786796,1.7771138133323041,1.7171447614513582,1.7832556639602453,1.7265093064042047,1.7893975809442162,1.7318901616829392,1.7955394608504567,1.7485670595599014,1.8016813458116732,1.724928481624702,1.8078232260609703,1.7023477065988106,1.8139651109596027,1.680769968233259,1.820107014395694,1.6601448183790013,1.826248884087973,1.6700166700500703,1.8323907485704547,1.6503010774091893,1.8385326344601312,1.6314514168614458,1.8446745405987548,1.6134272022788352,1.8508164264431328,1.59619083124868,1.8569583156677394,1.5797073187172677,1.863100194178455,1.5639443707297025,1.8692421184367356,1.5488709301550034,1.8753839210840566,1.5344592977095606,1.8815258429239359,1.5206829017653822,1.887667768571877,1.5075169760467404,1.8938096140458487,1.4949387374146548,1.899951511737046,1.482926297335101,1.9060933958000632,1.471459854661386,1.912235266995779,1.4605205913545702,1.9183771484227805,1.4500910021839346,1.924519048408813,1.440154421397338,1.9306609305811202,1.4306959221257705,1.9368028451085115,1.4217011068778396,1.942944738291532,1.4131565424016137,1.9490865862230546,1.4050499414095357,1.955228481842373,1.3793241345718648,1.9613703730130023,1.3723820455937255,1.967512245822972,1.3658322070733495,1.9736541339785991,1.3596659789893677,1.9797960463291562,1.3538751913959932,1.9859379153957162,1.3322912013767558,1.992079798844935,1.3274815179141524,1.9982216911205162,1.3230167381092743,2.0043635562785447,1.3038078409129146,2.0105054523116963,1.300231420514583,2.0166473677786163,1.2969772327348006,2.0227892054688863,1.2798893997829666,2.028931104071238,1.2774513608594262,2.035073033193823,1.2618147888955853,2.041214893295153,1.2601474341450694,2.047356814563533,1.2458571384750425,2.0534986734272986,1.2449232803316685,2.0596405373297593,1.2318896692207142,2.065782479518515,1.2316592379225622,2.0719243375634475,1.2198052480868735,2.0780662396597496,1.2086816180687967,2.084208162182563,1.2095150267883494,2.09035001344465,1.1994629325239472,2.096491912697646,1.1900714954260585,2.102633779952801,1.1919161838590706,2.1087757101964146
